left_id,right_id,left,right,label
B-727-116,138407H,COL make VAL B COL model VAL 727 COL series VAL 116,COL mfr VAL BOEING COL model VAL 727-2H3,0
FOMOCO-5AT-B,3590202,COL make VAL FOMOCO COL model VAL 5AT COL series VAL B,COL mfr VAL FORD COL model VAL 5-AT-B,1
CE-180-J,2072610,COL make VAL CE COL model VAL 180 COL series VAL J COL name VAL SKYWAGON,COL mfr VAL CESSNA COL model VAL 180D,0
STNSON-10-HW75,8632004,COL make VAL STNSON COL model VAL 10 COL series VAL HW75,COL mfr VAL STINSON COL model VAL 10,0
B-727-2J7,138407Y,COL make VAL B COL model VAL 727 COL series VAL 2J7,COL mfr VAL BOEING COL model VAL 727-2T3,0
BE-18-UC45J,1150911,COL make VAL BE COL model VAL 18 COL series VAL UC45J COL name VAL TWIN BEECH,COL mfr VAL BEECH COL model VAL UC-45J,1
BE-17-C17R,1150524,COL make VAL BE COL model VAL 17 COL series VAL C17R,COL mfr VAL BEECH COL model VAL C17R,1
DC-9-15,3022036,COL make VAL DC COL model VAL 9 COL series VAL 15,COL mfr VAL DOUGLAS COL model VAL DC9-15,1
B-727-151C,138004P,COL make VAL B COL model VAL 727 COL series VAL 151C,COL mfr VAL BOEING COL model VAL 727-2K5,0
M-4-T,2622710,COL make VAL M COL model VAL 4 COL series VAL T,COL mfr VAL CURTISS WRIGHT COL model VAL C-46R,0
BHT-47-G2,8141618,COL make VAL BHT COL model VAL 47 COL series VAL G2,COL mfr VAL SIKORSKY COL model VAL H-19G,0
REIMS-FR172-F,7530213,COL make VAL REIMS COL model VAL FR172 COL series VAL F,COL mfr VAL REIMS AVIATION S.A. COL model VAL CESSNA FR172K,0
HAWKIN-C118-A,138448Q,COL make VAL HAWKIN COL model VAL C118 COL series VAL A,COL mfr VAL BOEING COL model VAL 737-268,0
REIMS-F182-P,7530301,COL make VAL REIMS COL model VAL F182 COL series VAL P,COL mfr VAL REIMS AVIATION COL model VAL CESSNA F182P,1
BN-2-A2,8143008,COL make VAL BN COL model VAL 2 COL series VAL A2 COL name VAL ISLANDER,COL mfr VAL SIKORSKY COL model VAL S-76C,0
T-6-SNJ3,6400420,COL make VAL T COL model VAL 6 COL series VAL SNJ3,COL mfr VAL NORTH AMERICAN COL model VAL AT-6F,0
MOTH-60-GMW,6000104,COL make VAL MOTH COL model VAL 60 COL series VAL GMW,COL mfr VAL MOTH COL model VAL 60-GMW,1
FRCHLD-24-C8A,1384540,COL make VAL FRCHLD COL model VAL 24 COL series VAL C8A,COL mfr VAL BOEING COL model VAL 737-73V,0
TCRAFT-BC-12D1,138447S,COL make VAL TCRAFT COL model VAL BC COL series VAL 12D1,COL mfr VAL BOEING COL model VAL 737-3S1,0
DC-9-32,4470702,COL make VAL DC COL model VAL 9 COL series VAL 32,COL mfr VAL HUGHES COL model VAL 369,0
CE-172-B,2072406,COL make VAL CE COL model VAL 172 COL series VAL B COL name VAL SKYHAWK,COL mfr VAL CESSNA COL model VAL 172B,1
OREGON-UH1-L,118141H,COL make VAL OREGON COL model VAL UH1 COL series VAL L,COL mfr VAL BELL COL model VAL UH-1E,0
B-75-A75L3,1380102,COL make VAL B COL model VAL 75 COL series VAL A75L3,COL mfr VAL BOEING COL model VAL A75L3,1
CV-240-24,2422618,COL make VAL CV COL model VAL 240 COL series VAL 24,COL mfr VAL CONVAIR COL model VAL 240-8,0
B-727-193,138400L,COL make VAL B COL model VAL 727 COL series VAL 193,COL mfr VAL BOEING COL model VAL 727-2J4,0
PA-36-375,5626020,COL make VAL PA COL model VAL 36 COL series VAL 375 COL name VAL PAWNEE BRAVE,COL mfr VAL MESSERSCHMITT-BOLKOW-BLOHM COL model VAL BO 105LS A-3,0
BHT-214-B,1182100,COL make VAL BHT COL model VAL 214 COL series VAL B,COL mfr VAL BELL COL model VAL 214B,1
B-767-260,1385118,COL make VAL B COL model VAL 767 COL series VAL 260,COL mfr VAL BOEING COL model VAL 767-260,1
CP-65-LP65,4990807,COL make VAL CP COL model VAL 65 COL series VAL LP65 COL name VAL PORTERFIELD,COL mfr VAL FOKKER COL model VAL F.28 MK 0100,0
MS-RALLYE-235C,8400131,COL make VAL MS COL model VAL RALLYE COL series VAL 235C COL name VAL RALLYE 235 C,COL mfr VAL S.O.C.A.T.A. COL model VAL MS RALLYE 235C,1
AT-250-250,0190902,COL make VAL AT COL model VAL 250 COL series VAL 250,COL mfr VAL AERONCA COL model VAL 65-TC,0
BE-95-A55,1153404,COL make VAL BE COL model VAL 95 COL series VAL A55 COL name VAL BARON,COL mfr VAL BEECH COL model VAL B95,0
PA-32R-301T,2420202,COL make VAL PA COL model VAL 32R COL series VAL 301T COL name VAL TURBO SARATOGA SP,COL mfr VAL CONVAIR COL model VAL BT-13,0
B-737-85F,1850206,COL make VAL B COL model VAL 737 COL series VAL 85F,COL mfr VAL INTERSTATE COL model VAL S-1A-85F,0
DO-328-300,2996000,COL make VAL DO COL model VAL 328 COL series VAL 300,COL mfr VAL DORNIER LUFTFAHRT GMBH COL model VAL DO 328-100,0
BL-7-DC,2110124,COL make VAL BL COL model VAL 7 COL series VAL DC COL name VAL CHAMP,COL mfr VAL AERONCA COL model VAL 7FC,0
DA-42-42,3950602,COL make VAL DA COL model VAL 42 COL series VAL 42,COL mfr VAL GRUMMAN COL model VAL F6F,0
CE-337-B,2075704,COL make VAL CE COL model VAL 337 COL series VAL B COL name VAL SUPER SKYMASTER,COL mfr VAL CESSNA COL model VAL 337A,0
B-707-3L6B,138367B,COL make VAL B COL model VAL 707 COL series VAL 3L6B,COL mfr VAL BOEING COL model VAL 707-321C,0
B-747-2F6B,1384415,COL make VAL B COL model VAL 747 COL series VAL 2F6B COL name VAL SUPERJET,COL mfr VAL BOEING COL model VAL 737-248C,0
CE-182-P,7103120,COL make VAL CE COL model VAL 182 COL series VAL P COL name VAL SKYLANE,COL mfr VAL PIPER COL model VAL PA-31P,0
EXTRA-EA-300,05630AZ,COL make VAL EXTRA COL model VAL EA COL series VAL 300,COL mfr VAL BLUCHER JOSEPH T COL model VAL CESSNA 305 L19,0
B-737-319,138449B,COL make VAL B COL model VAL 737 COL series VAL 319,COL mfr VAL BOEING COL model VAL 737-401,0
ACMNDR-200-200,0140302,COL make VAL ACMNDR COL model VAL 200 COL series VAL 200,COL mfr VAL AERO COMMANDER COL model VAL 200,1
B-727-281,2072702,COL make VAL B COL model VAL 727 COL series VAL 281,COL mfr VAL CESSNA COL model VAL 182,0
B-747-156,1480270,COL make VAL B COL model VAL 747 COL series VAL 156 COL name VAL SUPERJET,COL mfr VAL BRITISH AIRCRAFT CORP COL model VAL BAC 1-11 412A/EB,0
B-727-284,1384082,COL make VAL B COL model VAL 727 COL series VAL 284,COL mfr VAL BOEING COL model VAL 727-232,0
LKHEED-10-R20,1181011,COL make VAL LKHEED COL model VAL 10 COL series VAL R20,COL mfr VAL BELL COL model VAL 47H-1,0
B-747-2D3B,1384885,COL make VAL B COL model VAL 747 COL series VAL 2D3B COL name VAL SUPERJET,COL mfr VAL BOEING COL model VAL 747-268F,0
GA-V-SP,3980101,COL make VAL GA COL model VAL V COL series VAL SP,COL mfr VAL GULFSTREAM AEROSPACE COL model VAL GV-SP,1
TEXTRN-4000-4000,4220015,COL make VAL TEXTRN COL model VAL 4000 COL series VAL 4000 COL name VAL HAWKER,COL mfr VAL HAWKER BEECHCRAFT CORP COL model VAL HAWKER 4000,1
BN-2-A6,1520205,COL make VAL BN COL model VAL 2 COL series VAL A6 COL name VAL ISLANDER,COL mfr VAL BRITTEN-NORMAN COL model VAL BN-2A-6,1
B-747-209B,6402306,COL make VAL B COL model VAL 747 COL series VAL 209B COL name VAL SUPERJET,COL mfr VAL NORTH AMERICAN COL model VAL P-51K,0
PB-Y6-A,2421302,COL make VAL PB COL model VAL Y6 COL series VAL A,COL mfr VAL CONSOLIDATED VULTEE COL model VAL PBY-6A,1
GA-AA-5,3960105,COL make VAL GA COL model VAL AA COL series VAL 5 COL name VAL TRAVELER,COL mfr VAL GRUMMAN AMERICAN AVN. CORP. COL model VAL AA-5B,0
GA-7-7,3960401,COL make VAL GA COL model VAL 7 COL series VAL 7 COL name VAL COUGAR,COL mfr VAL GRUMMAN AMERICAN AVN. CORP. COL model VAL GA-7,1
PC-6-350H1,7090211,COL make VAL PC COL model VAL 6 COL series VAL 350H1,COL mfr VAL PILATUS COL model VAL PC-6/C1-H2,0
FU-24-24,8059504,COL make VAL FU COL model VAL 24 COL series VAL 24,COL mfr VAL SCHWEIZER COL model VAL 269C-1,0
PA-32-301T,3370402,COL make VAL PA COL model VAL 32 COL series VAL 301T COL name VAL TURBO SARATOGA,COL mfr VAL FAIRCHILD COL model VAL 24 G,0
AT-302-302,3940070,COL make VAL AT COL model VAL 302 COL series VAL 302,COL mfr VAL AIRBUS COL model VAL A330-302,0
A-321-271NX,1384063,COL make VAL A COL model VAL 321 COL series VAL 271NX,COL mfr VAL BOEING COL model VAL 727-191,0
CN-235-235,5460160,COL make VAL CN COL model VAL 235 COL series VAL 235,COL mfr VAL MAULE COL model VAL M-6-235,0
LKHEED-14-N3,1384433,COL make VAL LKHEED COL model VAL 14 COL series VAL N3,COL mfr VAL BOEING COL model VAL 737-2H4C,0
BE-33-F33C,1151432,COL make VAL BE COL model VAL 33 COL series VAL F33C COL name VAL BONANZA,COL mfr VAL BEECH COL model VAL E33C,0
BE-18-S,9600810,COL make VAL BE COL model VAL 18 COL series VAL S,COL mfr VAL WACO COL model VAL UKC-S,0
SR-6-6,8631204,COL make VAL SR COL model VAL 6 COL series VAL 6,COL mfr VAL STINSON COL model VAL SR-6A,0
BE-100-B100,1152916,COL make VAL BE COL model VAL 100 COL series VAL B100 COL name VAL KING AIR,COL mfr VAL BEECH COL model VAL 100,0
BT-13-SNV1,2420228,COL make VAL BT COL model VAL 13 COL series VAL SNV1,COL mfr VAL CONSOLIDATED VULTEE COL model VAL BT-13B (SNV-2),0
PA-28-160,2074208,COL make VAL PA COL model VAL 28 COL series VAL 160 COL name VAL CHEROKEE,COL mfr VAL CESSNA COL model VAL 310B,0
GROB-G109-B,1660204,COL make VAL GROB COL model VAL G109 COL series VAL B,COL mfr VAL BURKHART GROB FLUGZEUGBAU COL model VAL G109,0
YS-11A-200,6310420,COL make VAL YS COL model VAL 11A COL series VAL 200,COL mfr VAL NIHON COL model VAL YS-11A-600,0
CE-337-G,2075708,COL make VAL CE COL model VAL 337 COL series VAL G COL name VAL SUPER SKYMASTER,COL mfr VAL CESSNA COL model VAL M337B,0
WACO-U-EC,13852D5,COL make VAL WACO COL model VAL U COL series VAL EC,COL mfr VAL BOEING COL model VAL 767-37D,0
CE-172-H,2072426,COL make VAL CE COL model VAL 172 COL series VAL H COL name VAL SKYHAWK,COL mfr VAL CESSNA COL model VAL 172I,0
SK-61-L,1152804,COL make VAL SK COL model VAL 61 COL series VAL L,COL mfr VAL BEECH COL model VAL 65 (LF-23F),0
REED-P40-N,7450004,COL make VAL REED COL model VAL P40 COL series VAL N,COL mfr VAL RAYTHEON CORPORATE JETS INC COL model VAL HAWKER 800,0
LKHEED-F104-CF104D,5260412,COL make VAL LKHEED COL model VAL F104 COL series VAL CF104D COL name VAL STARFIGHTER,COL mfr VAL LOCKHEED COL model VAL CF104D,1
IA-1124-1124,1220435,COL make VAL IA COL model VAL 1124 COL series VAL 1124 COL name VAL WESTWIND 1,COL mfr VAL BELLANCA COL model VAL 17-31A,0
HILLER-UH12-H23B,3980225,COL make VAL HILLER COL model VAL UH12 COL series VAL H23B,COL mfr VAL GULFSTREAM AEROSPACE CORP COL model VAL GVII-G500,0
DA-HK36-TC,05606TJ,COL make VAL DA COL model VAL HK36 COL series VAL TC,COL mfr VAL DIAMOND AIRCRAFT IND GMBH COL model VAL HK 36 TC,1
CATS-TECNAM-P2010,05641YQ,COL make VAL CATS COL model VAL TECNAM COL series VAL P2010,COL mfr VAL COSTRUZIONI AERONAUTICHE TECNA COL model VAL P-MENTOR,0
B-737-2V6,13844DT,COL make VAL B COL model VAL 737 COL series VAL 2V6,COL mfr VAL BOEING COL model VAL 737-54K,0
CE-525-525BE,2076601,COL make VAL CE COL model VAL 525 COL series VAL 525BE,COL mfr VAL CESSNA COL model VAL 525,0
H-19-A,1155402,COL make VAL H COL model VAL 19 COL series VAL A COL name VAL CHICKASAW,COL mfr VAL BEECH COL model VAL 400A,0
CE-188-A188B,1480280,COL make VAL CE COL model VAL 188 COL series VAL A188B COL name VAL AGWAGON,COL mfr VAL BRITISH AIRCRAFT CORP COL model VAL BAC 1-11 419/EP,0
BE-18-C45G,1151014,COL make VAL BE COL model VAL 18 COL series VAL C45G COL name VAL TWIN BEECH,COL mfr VAL BEECH COL model VAL C-45G,1
B-777-2D7,138527M,COL make VAL B COL model VAL 777 COL series VAL 2D7,COL mfr VAL BOEING COL model VAL 777FHT,0
P-61-B,6450402,COL make VAL P COL model VAL 61 COL series VAL B,COL mfr VAL NORTHROP COL model VAL P-61,0
WACO-YPF-6,9601606,COL make VAL WACO COL model VAL YPF COL series VAL 6,COL mfr VAL WACO COL model VAL YPF-7,0
SA-227-CC,3377522,COL make VAL SA COL model VAL 227 COL series VAL CC,COL mfr VAL FAIRCHILD COL model VAL SA227-CC,1
CE-172-K,2072402,COL make VAL CE COL model VAL 172 COL series VAL K COL name VAL SKYHAWK,COL mfr VAL CESSNA COL model VAL 172,0
PA-28-181,7102807,COL make VAL PA COL model VAL 28 COL series VAL 181 COL name VAL ARCHER II,COL mfr VAL PIPER COL model VAL PA-28-181,1
SA-227-TT,8780603,COL make VAL SA COL model VAL 227 COL series VAL TT COL name VAL METRO III,COL mfr VAL SWEARINGEN COL model VAL SA227-AC,0
CV-240-13,2422604,COL make VAL CV COL model VAL 240 COL series VAL 13,COL mfr VAL CONVAIR COL model VAL 240-1,0
B-747-230F,1384850,COL make VAL B COL model VAL 747 COL series VAL 230F COL name VAL FREIGHTER,COL mfr VAL BOEING COL model VAL 747-246F,0
NA-265-20,9600416,COL make VAL NA COL model VAL 265 COL series VAL 20 COL name VAL SABRELINER,COL mfr VAL WACO COL model VAL INF,0
SR-10-G,8631602,COL make VAL SR COL model VAL 10 COL series VAL G,COL mfr VAL STINSON COL model VAL SR-10B,0
A-318-112,3940037,COL make VAL A COL model VAL 318 COL series VAL 112,COL mfr VAL AIRBUS COL model VAL A318-112,1
B-737-268,138448Q,COL make VAL B COL model VAL 737 COL series VAL 268,COL mfr VAL BOEING COL model VAL 737-268,1
MD-88-88,8560206,COL make VAL MD COL model VAL 88 COL series VAL 88,COL mfr VAL STEARMAN AIRCRAFT COL model VAL C3-P,0
PA-44-180T,7104404,COL make VAL PA COL model VAL 44 COL series VAL 180T COL name VAL TURBO SEMINOLE,COL mfr VAL PIPER COL model VAL PA-44-180T,1
B-747-273C,1384896,COL make VAL B COL model VAL 747 COL series VAL 273C COL name VAL CONVERTIBLE,COL mfr VAL BOEING COL model VAL 747-273C,1
HOFFLU-H36-DIMONA,4670101,COL make VAL HOFFLU COL model VAL H36 COL series VAL DIMONA COL name VAL DIMONA,COL mfr VAL HOFFMAN-FLUGZEUGBAU COL model VAL H 36 DIMONA,1
NAVION-NAVION-NAVION,6150116,COL make VAL NAVION COL model VAL NAVION COL series VAL NAVION,COL mfr VAL NAVION COL model VAL NAVION E,0
CE-206-TU206E,2073352,COL make VAL CE COL model VAL 206 COL series VAL TU206E COL name VAL TURBO-STATIONAIR,COL mfr VAL CESSNA COL model VAL TU206E,1
HILLER-UH12-H23D,4360120,COL make VAL HILLER COL model VAL UH12 COL series VAL H23D,COL mfr VAL HILLER COL model VAL H-23D,1
HH-60-L,0144701,COL make VAL HH COL model VAL 60 COL series VAL L,COL mfr VAL AERO COMMANDER COL model VAL 112,0
GB1,8143003,COL make VAL GB1,COL mfr VAL SIKORSKY COL model VAL S-70C,0
III-650-TCS,2073342,COL make VAL III COL model VAL 650 COL series VAL TCS COL name VAL SKY ARROR,COL mfr VAL CESSNA COL model VAL U206D,0
CURTIS-TRVAIR-2000T,2621608,COL make VAL CURTIS COL model VAL TRVAIR COL series VAL 2000T COL name VAL TRAVEL AIR,COL mfr VAL TRAVEL AIR COL model VAL 2000T,1
B-737-824,13844BM,COL make VAL B COL model VAL 737 COL series VAL 824,COL mfr VAL BOEING COL model VAL 737-35B,0
CE-337-T337H,2075730,COL make VAL CE COL model VAL 337 COL series VAL T337H COL name VAL TURBO SKYMASTER,COL mfr VAL CESSNA COL model VAL 337G,0
MOONEY-18-L,5870106,COL make VAL MOONEY COL model VAL 18 COL series VAL L COL name VAL MOONEY MITE,COL mfr VAL MOONEY COL model VAL M-18L,1
CE-180-D,3373016,COL make VAL CE COL model VAL 180 COL series VAL D COL name VAL SKYWAGON,COL mfr VAL FAIRCHILD COL model VAL F-27J,0
LR-45-70,2422905,COL make VAL LR COL model VAL 45 COL series VAL 70 COL name VAL LEARJET,COL mfr VAL CONVAIR COL model VAL 340-70,0
AR-F-50F,2622710,COL make VAL AR COL model VAL F COL series VAL 50F,COL mfr VAL CURTISS WRIGHT COL model VAL C-46R,0
CE-185-A,1181413,COL make VAL CE COL model VAL 185 COL series VAL A COL name VAL SKYWAGON,COL mfr VAL BELL COL model VAL 205A,0
B-727-233,1384079,COL make VAL B COL model VAL 727 COL series VAL 233,COL mfr VAL BOEING COL model VAL 727-231,0
A-319-114,3930341,COL make VAL A COL model VAL 319 COL series VAL 114,COL mfr VAL AIRBUS INDUSTRIE COL model VAL A319-133,0
T-11-211,05610P1,COL make VAL T COL model VAL 11 COL series VAL 211,COL mfr VAL YOCUM PAUL E COL model VAL THORP T-211,0
ERJ-190-400,3260960,COL make VAL ERJ COL model VAL 190 COL series VAL 400,COL mfr VAL EMPRESA BRASILEIRA DE AERO S A COL model VAL ERJ 190-200 LR,1
DC-6-6,3021710,COL make VAL DC COL model VAL 6 COL series VAL 6,COL mfr VAL DOUGLAS COL model VAL C-118A,0
A-321-231,3940051,COL make VAL A COL model VAL 321 COL series VAL 231,COL mfr VAL AIRBUS COL model VAL A321-253NX,0
B-747-2D3B,2075602,COL make VAL B COL model VAL 747 COL series VAL 2D3B COL name VAL SUPERJET,COL mfr VAL CESSNA COL model VAL 336,0
REIMS-FRA150-M,7530208,COL make VAL REIMS COL model VAL FRA150 COL series VAL M,COL mfr VAL REIMS COL model VAL CESSNA FRA150L,0
BE-65-A808800,5261508,COL make VAL BE COL model VAL 65 COL series VAL A808800 COL name VAL QUEEN AIR,COL mfr VAL LOCKHEED COL model VAL 14-N2,0
ERCO-415-CD,0420326,COL make VAL ERCO COL model VAL 415 COL series VAL CD,COL mfr VAL ERCOUPE COL model VAL 415-D,0
CE-310-L,5260206,COL make VAL CE COL model VAL 310 COL series VAL L,COL mfr VAL LOCKHEED COL model VAL P-38L,0
DO-28-D,2074212,COL make VAL DO COL model VAL 28 COL series VAL D,COL mfr VAL CESSNA COL model VAL 310D,0
SINSWR-SJ30-2,6310420,COL make VAL SINSWR COL model VAL SJ30 COL series VAL 2 COL name VAL TWINJET,COL mfr VAL NIHON COL model VAL YS-11A-600,0
MD-369-HS,4470708,COL make VAL MD COL model VAL 369 COL series VAL HS,COL mfr VAL HUGHES COL model VAL 369F,0
B-767-322,3023600,COL make VAL B COL model VAL 767 COL series VAL 322,COL mfr VAL MCDONNELL DOUGLAS COL model VAL MD-11F,0
MD-369-F,4470718,COL make VAL MD COL model VAL 369 COL series VAL F,COL mfr VAL HUGHES COL model VAL 369H,0
CE-501-551,2076605,COL make VAL CE COL model VAL 501 COL series VAL 551 COL name VAL CITATION II/SP,COL mfr VAL CESSNA COL model VAL 551,1
BHT-47-G3B1,5262118,COL make VAL BHT COL model VAL 47 COL series VAL G3B1,COL mfr VAL LOCKHEED COL model VAL C-121C,0
BEAGLE-206-2,1121224,COL make VAL BEAGLE COL model VAL 206 COL series VAL 2 COL name VAL BEAGLE,COL mfr VAL BEAGLE COL model VAL B.206 SERIES 2,1
PA-J5-C,13848AU,COL make VAL PA COL model VAL J5 COL series VAL C COL name VAL CUB CRUISER,COL mfr VAL BOEING COL model VAL 747-409,0
CV-240-13,1181008,COL make VAL CV COL model VAL 240 COL series VAL 13,COL mfr VAL BELL COL model VAL 47G-2,0
DH-1040-2A,4231001,COL make VAL DH COL model VAL 1040 COL series VAL 2A COL name VAL DOVE,COL mfr VAL HAWKER-SIDDELEY COL model VAL 748 SERIES 2,0
SK-58-C,1152886,COL make VAL SK COL model VAL 58 COL series VAL C,COL mfr VAL BEECH COL model VAL BE-55-D55A,0
FRCHLD-24-C8B,3370206,COL make VAL FRCHLD COL model VAL 24 COL series VAL C8B,COL mfr VAL FAIRCHILD COL model VAL 24 C8B,1
CE-185-185,2072804,COL make VAL CE COL model VAL 185 COL series VAL 185 COL name VAL SKYWAGON,COL mfr VAL CESSNA COL model VAL 185A,0
GA-695-A,7630518,COL make VAL GA COL model VAL 695 COL series VAL A COL name VAL 1000 JETPROP,COL mfr VAL ROCKWELL INTERNATIONAL CORP COL model VAL 695,0
YS-11A-11A,6310416,COL make VAL YS COL model VAL 11A COL series VAL 11A,COL mfr VAL NIHON COL model VAL YS-11A-500,0
F-28-MK0100,4990807,COL make VAL F COL model VAL 28 COL series VAL MK0100 COL name VAL FELLOWSHIP,COL mfr VAL FOKKER COL model VAL F.28 MK 0100,1
B-767-23B,1385112,COL make VAL B COL model VAL 767 COL series VAL 23B,COL mfr VAL BOEING COL model VAL 767-23B,1
IA-1121-1121,0142006,COL make VAL IA COL model VAL 1121 COL series VAL 1121 COL name VAL COMMODORE JET,COL mfr VAL AERO COMMANDER COL model VAL 1121A,0
SA-316-B,8680207,COL make VAL SA COL model VAL 316 COL series VAL B COL name VAL ALOUETTE III,COL mfr VAL SUD AVIATION COL model VAL SA316B ALOUETTE III,1
BE-18-AT11,1150914,COL make VAL BE COL model VAL 18 COL series VAL AT11 COL name VAL TWIN BEECH,COL mfr VAL BEECH COL model VAL AT-7A,0
BE-17-E17L,1150530,COL make VAL BE COL model VAL 17 COL series VAL E17L,COL mfr VAL BEECH COL model VAL D17A,0
LL-8-E,8190102,COL make VAL LL COL model VAL 8 COL series VAL E COL name VAL SILVAIRE,COL mfr VAL LUSCOMBE COL model VAL 8,0
B-747-412F,13848BG,COL make VAL B COL model VAL 747 COL series VAL 412F COL name VAL FREIGHTER,COL mfr VAL BOEING COL model VAL 747-4J6,0
BE-95-E95,207590D,COL make VAL BE COL model VAL 95 COL series VAL E95 COL name VAL TRAVEL AIR,COL mfr VAL CESSNA COL model VAL 401A,0
BL-1413-3,1201006,COL make VAL BL COL model VAL 1413 COL series VAL 3,COL mfr VAL BELLANCA COL model VAL 14-13-3,1
MS-760-760,5910102,COL make VAL MS COL model VAL 760 COL series VAL 760 COL name VAL PARIS I,COL mfr VAL MORANE-SAULNIER COL model VAL MS760,1
BE-17-C17R,8141102,COL make VAL BE COL model VAL 17 COL series VAL C17R,COL mfr VAL SIKORSKY COL model VAL S-51,0
B-737-242,13844DS,COL make VAL B COL model VAL 737 COL series VAL 242,COL mfr VAL BOEING COL model VAL 737-8B6,0
